x1,x2,y
0.2344002596699672,0.6,0.40961552702010096
0.20503164082702952,0.8,0.24064506750734013
-0.6492042672199023,0.2,0.02050004541659953
-0.14537372171244142,0.4,0.9311472077744376
0.3849444019301532,0.6,0.35986205462170684
0.4734840758283738,0.8,0.20872530335338352
-1.131203832033517,0.2,4.498837904296974e-7
-0.03553818445563401,0.4,0.9908001679002629
0.2902281925945139,0.6,0.3932871174948218
0.8653510608098981,0.8,0.1385373475817293
-0.9806893770471822,0.2,2.3917596365248957e-5
-0.1847106818030951,0.4,0.8941206934417596
0.10414479983869664,0.6,0.43548714899103164
0.94091734709957,0.8,0.12452478863891991
-0.27180290165722626,0.2,1.5801796694447379
-0.20192519467490194,0.4,0.8757157553018863
0.2564713474752721,0.6,0.40349805260822913
0.3970700150878129,0.8,0.21985974186505677
-0.05613563140299135,0.2,3.825191746365425
-0.24280884755039883,0.4,0.8273449444749716
0.020311912261408053,0.6,0.4418437664042944
1.1379262813185966,0.8,0.09042703541798845
-0.8107835495552913,0.2,0.001074257810866157
-0.0012678734924999227,0.4,0.9947133461506638
0.16711726259382456,0.6,0.4252767920896297
0.21180203400745815,0.8,0.24011508080131364
-0.28713241880748985,0.2,1.4196863340957022
-0.23577481638589234,0.4,0.8360944828341315
0.36117769957648793,0.6,0.3688351330521315
0.8963651601675846,0.8,0.13274818393366813
-0.6411645590820029,0.2,0.023338502202864125
-0.11020738650625943,0.4,0.9576711145849728
0.2822727448816547,0.6,0.39578281742336957
1.1257687013739983,0.8,0.09239234306601277
-0.5588762262307981,0.2,0.08019581321194502
-0.1009096000007337,0.4,0.9635636447812709
0.036724462229789014,0.6,0.44126967387278804
1.1632683262940802,0.8,0.08639960912632383
-0.2587371350940797,0.2,1.723207625636418
-0.28326194783146746,0.4,0.7741130968459589
0.2903408065666654,0.6,0.3932514063635329
1.0555103068639993,0.8,0.10414385157050073
-0.39970239633272425,0.2,0.5400863622273121
-0.17639374143252246,0.4,0.9025517520982294
0.10523888004016652,0.6,0.4353486120068089
0.24619815558006544,0.8,0.23717800739882608
-0.16489339523911067,0.2,2.832404035486762
-0.07598308748135195,0.4,0.9769325957386459
0.190857700916373,0.6,0.42028656865565933
0.3314619274844568,0.8,0.22822492792890592
-0.6437438204271031,0.2,0.02239142388603466
-0.37646416158577917,0.4,0.6387851715733034
0.15938926164143982,0.6,0.4267697907425298
0.7306592926718869,0.8,0.16387186687231628
-0.2690204393061027,0.2,1.6101845687345182
-0.3091129205516733,0.4,0.7379406514298105
0.041424596350355725,0.6,0.44104461569629055
0.3411904230344304,0.8,0.22706112417835855
-1.0910106551338643,0.2,1.3739738997624357e-6
-0.35357107480136774,0.4,0.6730338156394297
0.15302404546837803,0.6,0.4279501214831992
0.4458079936020048,0.8,0.2129156175127241
-0.8666666242355282,0.2,0.00033282670858295245
-0.03303938116150887,0.4,0.9913308891604384
0.027851064071241896,0.6,0.441620993422493
1.026066389434438,0.8,0.10925184949734654
-0.27953871096052785,0.2,1.4981411997281806
-0.31027611064124155,0.4,0.7362810766622699
0.3329750779222999,0.6,0.3790014106900977
0.9374296782186298,0.8,0.1251637413632848
-0.22888511303311718,0.2,2.0670941239479643
-0.2593916779900324,0.4,0.8060912959507385
0.3188427324725196,0.6,0.3838815243236059
0.8576719997752486,0.8,0.13997681763626862
-0.5399560359508011,0.2,0.10399551095901818
-0.08159657807611193,0.4,0.9742358025297473
0.07089194133670149,0.6,0.4390218902711178
0.8359791872162793,0.8,0.14405281291092134
-0.5902417167712913,0.2,0.05110785693309213
-0.3731219353929445,0.4,0.6438058607690811
0.32524075884686987,0.6,0.3816906843393765
0.8073299873101136,0.8,0.1494498432679993
-0.7359963818681033,0.2,0.004561360975908183
-0.1679346838096835,0.4,0.9108044315026969
0.14220906314288784,0.6,0.42985214043261133
0.4437411737107088,0.8,0.2132216602280513
-0.4045318371892151,0.2,0.5144915026726764
-0.007112744184163757,0.4,0.9945610932298378
0.2704077688699514,0.6,0.39940395188201994
0.3006242734684951,0.8,0.2317269725068124
-1.190045540564965,0.2,8.158626601209093e-8
-0.09658483097663366,0.4,0.9661389451419228
0.18356675689738636,0.6,0.42188312611433093
1.1524283551253585,0.8,0.08811071551277655
-0.8839517009457426,0.2,0.0002280072293532374
-0.14040716187398,0.4,0.9352864485299094
0.06884288065522043,0.6,0.4391965124826872
1.1106679410072349,0.8,0.09486249273411634
-0.952941124148847,0.2,4.677272538650019e-5
-0.23811866358712777,0.4,0.8331973936238508
0.1384154159692516,0.6,0.43048818885854095
1.0859124423572089,0.8,0.09897930345313502
-0.9466296499619764,0.2,5.433474429263008e-5
-0.25035477231458675,0.4,0.8177792327610031
0.07054355044883424,0.6,0.43905193675901893
1.0321214111100954,0.8,0.10819331011653206
-0.7603846695433192,0.2,0.0028905417071912135
-0.20837421443914406,0.4,0.8685044574276068
0.33589337998823665,0.6,0.377975308283163
0.27970681619061993,0.8,0.23393503971148488
-0.6984179608446993,0.2,0.008947810066954033
-0.22746762906783277,0.4,0.8462098505284293
0.3625266292144872,0.6,0.3683353795501303
0.604194416955899,0.8,0.18697394457295888
-0.09817234894303166,0.2,3.527276661592237
-0.39643935921429807,0.4,0.6086976301810518
0.04274452148703041,0.6,0.4409765671925572
0.2842508349799862,0.8,0.2334671567615498
-0.2869080133406855,0.2,1.421974186491105
-0.20240491192527016,0.4,0.8751851116711769
0.19408545544581984,0.6,0.4195619067640945
0.8730847797123237,0.8,0.13708982585058763
-0.25469515733442866,0.2,1.768494243587292
-0.19534493475879083,0.4,0.8828989433996414
0.26412843057995783,0.6,0.40127026087051326
0.120166217348237,0.8,0.24588994975520026
-0.13483605080364147,0.2,3.1700241797671715
-0.020759929894284882,0.4,0.9933795622925985
0.2268068941893473,0.6,0.4116127698858182
0.6764539141227542,0.8,0.1739335241674085
-0.45910670582959157,0.2,0.2854357844456022
-0.23621526790277925,0.4,0.8355514885337604
0.11075987313528689,0.6,0.4346281460078514
0.7449051787317297,0.8,0.1612026685070743
-0.6738276932873135,0.2,0.013642738261878094
-0.07790500535235963,0.4,0.9760300821477953
0.23215886664230762,0.6,0.41021089302074115
1.0950854592491237,0.8,0.09744428975591664
-0.10235852389909317,0.2,3.490457699137724
-0.05908925727586708,0.4,0.9839239052834919
0.2931940166932431,0.6,0.3923430918253534
0.16143778803889497,0.8,0.24366740546039445
-0.956832167078204,0.2,4.262379329695401e-5
-0.3026544559915789,0.4,0.7471085736908103
0.19141653520240315,0.6,0.42016188582802044
1.188327176810089,0.8,0.08251214017589724
-0.008882818510326913,0.2,3.9749509212574696
-0.18786353530256714,0.4,0.8908445277727643
0.3186116415008586,0.6,0.38396007342291005
1.1572886995712128,0.8,0.08734133444330523
-0.13461975933695255,0.2,3.1723344229603305
-0.10222651752150845,0.4,0.9627584617719017
0.007356951968771495,0.6,0.442063791261309
0.21633962444982158,0.8,0.23975092043015153
-0.7424852870485336,0.2,0.004045881520127621
-0.13581300681927785,0.4,0.9390028025273377
0.2695470732596061,0.6,0.39966183745162726
0.7196896724344158,0.8,0.16592142544016336
-0.916159384982859,0.2,0.0001104606969355408
-0.18408109540178252,0.4,0.8947696868310312
0.11017568843656586,0.6,0.4347060644144163
1.1179072194184168,0.8,0.09367433794839226
-0.1613595483568396,0.2,2.8735190597358535
-0.3377642722865864,0.4,0.696414445758784
0.35615865142196845,0.6,0.3706841047505472
0.3943810576277616,0.8,0.22022559333522088
-0.7544791688822184,0.2,0.0032325434916608982
-0.04804458809476404,0.4,0.9875688764501871
0.10572144455085129,0.6,0.43528706171554515
0.719658248262923,0.8,0.165927288573406
-0.5086133026595753,0.2,0.1568297103506411
-0.14758117556529007,0.4,0.9292673630604339
0.21091855952665198,0.6,0.4156079438531127
0.5587958168117901,0.8,0.1948476182796663
-0.550383188303966,0.2,0.09021841641234044
-0.02838780046024234,0.4,0.9922164607763642
0.16089307906099876,0.6,0.4264843972882382
1.157287258910068,0.8,0.0873415619759261
-0.24595431506589516,0.2,1.8679278160588806
-0.35882073181248253,0.4,0.6652139118088828
0.11273662348829394,0.6,0.43436153710831454
0.8734270773010442,0.8,0.13702581270226127
-0.674235019068363,0.2,0.013549418433598808
-0.1766700214439078,0.4,0.9022766724091541
0.07001171749940299,0.6,0.43909752242418154
1.1260513416358688,0.8,0.09234641420029473
-0.6370318979936584,0.2,0.024931544689143447
-0.2865392486695956,0.4,0.7696087949419946
0.3395987287644448,0.6,0.3766636350990299
0.5903007236795098,0.8,0.18941395491517923
-0.05301509995699452,0.2,3.841512614674661
-0.3020154140069839,0.4,0.7480112741637852
0.2529380274317043,0.6,0.4045080070709431
0.20775495720171325,0.8,0.24043381593196494
-0.06756999432078047,0.2,3.7581522333020576
-0.32483252843635574,0.4,0.7153140035436852
0.24801022958797084,0.6,0.40589727202325493
0.6482063375758124,0.8,0.17909319930237408
-0.992794307033441,0.2,1.7743219376071578e-5
-0.08041364562081414,0.4,0.974819444481301
0.2860655277574844,0.6,0.39459966864678675
0.046112412113833934,0.8,0.2482668186028451
-0.4337173841479594,0.2,0.3789368376541769
-0.288443430950772,0.4,0.7669800978583747
0.35929081942245894,0.6,0.3695321914384305
0.9973837681701317,0.8,0.11431957700317447
-0.28981709682626833,0.2,1.3924634031443
-0.14334897836959917,0.4,0.9328498209917458
0.1827962564465695,0.6,0.4220485618392356
0.7039536378669495,0.8,0.1688509355828596
-0.8034370789862899,0.2,0.001245908905811834
-0.1707076287833311,0.4,0.9081356037913636
0.1467881943508054,0.6,0.42906280002658276
1.1080496698415803,0.8,0.09529399896206721
-0.11463612020016387,0.2,3.3761321430302376
-0.15459814805841407,0.4,0.9231302075533261
0.35248218723148034,0.6,0.3720278407208545
1.1528138754094372,0.8,0.08804956054115425
-0.06890483914986642,0.2,3.7496040599242675
-0.10914137701628132,0.4,0.9583711521131119
0.18752977167500726,0.6,0.4210222735863819
1.1296599067524593,0.8,0.09176102066879861
-0.3813806195748992,0.2,0.6458804354726496
-0.0038948514018150525,0.4,0.9946711887197575
0.0013054123650598813,0.6,0.4420959775250673
0.051763894578508295,0.8,0.24815955440226825
-0.3896611663311253,0.2,0.5963372205823864
-0.3688008815312138,0.4,0.6502881828918518
0.11916794344166753,0.6,0.4334627050985398
0.9245396697100641,0.8,0.1275327807209333
-1.0211206511727573,0.2,8.696475983730579e-6
-0.3642799512720474,0.4,0.6570581481151618
0.2142938773892685,0.6,0.41478030822192224
0.6564937715665389,0.8,0.17758670724393194
-0.7263043774585916,0.2,0.005445441538215297
-0.1121011680484585,0.4,0.9564119955834139
0.260069355872489,0.6,0.4024578564261544
0.8568023089877963,0.8,0.1401399705913536
-0.41740824990798153,0.2,0.4507367884065676
-0.07192297976562027,0.4,0.9787676364356472
0.03416711602763403,0.6,0.4413807985254042
1.0296326145278991,0.8,0.10862790784788066
-0.5484846459295877,0.2,0.09260208585285631
-0.36016157943068045,0.4,0.6632128757166909
0.38906808433318973,0.6,0.35827030610755817
0.2539481596748218,0.8,0.23646086398347418
-1.014813161348629,0.2,1.0210721242370422e-5
-0.05902654993156693,0.4,0.9839466794745685
0.334333024987266,0.6,0.3785247116405909
0.3558607118420448,0.8,0.22525435593847695
-0.2940745847457808,0.2,1.3498595041187884
-0.39195296911113053,0.4,0.6154630291944131
0.36010510547321045,0.6,0.36923166127143425
1.1671708318768792,0.8,0.08578790538581356
-0.6276176333037813,0.2,0.028932214531473478
-0.1143685041529205,0.4,0.9548785351829595
0.17873027890960216,0.6,0.4229111003020007
0.1571381580915018,0.8,0.24392829934212995
-0.9119641667680722,0.2,0.0001215744682394675
-0.24216924887761637,0.4,0.8281473183782226
0.1511092772464828,0.6,0.42829639278636716
0.14130766898149538,0.8,0.2448303143831929
-0.2180420374612172,0.2,2.1961802969773863
-0.2871637016079168,0.4,0.7687476748370335
0.3413482836503747,0.6,0.37604090075922353
0.4610052576071384,0.8,0.21063556435378541
-0.06944084750911932,0.2,3.746130047925114
-0.012589039609701305,0.4,0.9942258186230213
0.32140034234617376,0.6,0.3830094567800774
0.3596669721420584,0.8,0.2247755867677542
-1.091833403037751,0.2,1.343473023680292e-6
-0.27677630466588005,0.4,0.7829498402029251
0.05683190054101952,0.6,0.44011825216043204
0.5341849220812723,0.8,0.19898567423407637
-1.1092691386105438,0.2,8.315491102392411e-7
-0.14428766771492177,0.4,0.9320630567340451
0.18009206190267255,0.6,0.4226241830979183
0.6250130644814174,0.8,0.18327298187542745
-0.38655724735337044,0.2,0.6145699774554005
-0.2955758591065303,0.4,0.7570609327340951
0.011956443913737454,0.6,0.44200925389708334
0.6152745774309892,0.8,0.18501059481162752
-0.8537766716931453,0.2,0.00043914398603706777
-0.3658463842383709,0.4,0.6547139853577315
0.28518028120627587,0.6,0.3948769138210515
0.750760424456669,0.8,0.16010351834159334
-0.32313269225352215,0.2,1.0787625414519801
-0.12486536645201417,0.4,0.9474144371138179
0.3546181601572783,0.6,0.3712482542548769
0.5185416692456983,0.8,0.20156229919697546
-0.30137528748824494,0.2,1.2784654460234108
-0.12103635210156313,0.4,0.9502061942397935
0.379676813524771,0.6,0.36188077894324144
0.06688743019406988,0.8,0.24781190415478047
-0.3744321528731875,0.2,0.6897030524030782
-0.03991236680128835,0.4,0.989778825349181
0.38378648510700897,0.6,0.3603072223980676
0.2416800890426564,0.8,0.2375867994947026
-0.9156772027255646,0.2,0.00011168704977805287
-0.1593255216643787,0.4,0.9188590038170572
0.35789768636028957,0.6,0.3700453446509979
0.2767238357876211,0.8,0.23423858838244369
-0.39939283765761857,0.2,0.5417589400106422
-0.18714480045493026,0.4,0.8915951897940212
0.09909280672264133,0.6,0.43610861782088023
1.1741626401125886,0.8,0.08469773427258968
-1.0083134200325532,0.2,1.2034899874645003e-5
-0.2638256634167231,0.4,0.8002684233329509
0.04408796237206608,0.6,0.44090512601533666
0.6613011160900631,0.8,0.17670995025118127
-0.10458169928902392,0.2,3.4704423657723176
-0.06805399970753016,0.4,0.9804255055946066
0.19620343888200173,0.6,0.4190804880052957
0.9730731322977758,0.8,0.11867896763324143
-1.124171598306541,0.2,5.485307726891282e-7
-0.2696023027690771,0.4,0.7925992707417975
0.3494463872076168,0.6,0.3731305266643411
0.8281770817653459,0.8,0.14552147606671634
-0.22062624025843497,0.2,2.1652796600586814
-0.15490213756913107,0.4,0.9228588332240641
0.3952003593215327,0.6,0.3558851599178955
1.137634684849295,0.8,0.09047392448617576
-0.06220356446231939,0.2,3.791010731983014
-0.2403719714054041,0.4,0.8303947981037052
0.05624651804831788,0.6,0.44015871685676883
0.8777070406655608,0.8,0.13622582924822776
-0.9646852625138667,0.2,3.5296697060011893e-5
-0.3253901987956446,0.4,0.7145039002704452
0.18214443111389975,0.6,0.42218802361032653
1.1483251032865465,0.8,0.08876297368013303
-0.19013661357553122,0.2,2.5322281101649153
-0.22505624885880313,0.4,0.8491003703185961
0.09578651383174783,0.6,0.43649906615545186
0.8507933568465954,0.8,0.14126788901373266
-0.19800460539114362,0.2,2.4373854907967916
-0.015374262316966023,0.4,0.9939838658760553
0.2807637377962448,0.6,0.3962501311137436
0.2192033696419148,0.8,0.23951741116979242
-0.19742513772900788,0.2,2.4443767410828423
-0.3364944183616686,0.4,0.6982803064763602
0.16207374594579715,0.6,0.42625858845186854
0.2402999286052984,0.8,0.23771030427556544
-0.7566068590370459,0.2,0.003105206606495808
-0.050068381349759196,0.4,0.9869562789552061
0.3126250293302756,0.6,0.3859806118196271
0.10656768026202627,0.8,0.2464829605353025
-0.21565581304524253,0.2,2.2247752000099785
-0.0951914427584055,0.4,0.9669460648150032
0.19021593003891332,0.6,0.42042935137913956
0.2857790244217916,0.8,0.2333083229998319
-0.12283582759291173,0.2,3.2949490779980124
-0.12740485400532925,0.4,0.9455196195120649
0.2814022397891478,0.6,0.3960526364024449
0.2291958355799662,0.8,0.23868045117198985
-0.23690231490573962,0.2,1.9728218351622597
-0.22483959155858393,0.4,0.8493590489006512
0.13575079180241223,0.6,0.4309252064928361
0.9169541208107859,0.8,0.12893217791820874
-1.030527189083625,0.2,6.832438320918114e-6
-0.19623929510641283,0.4,0.8819332014718362
0.15666345213264105,0.6,0.42728073795086985
0.6016038285923311,0.8,0.1874307951570038
-0.7054681366408083,0.2,0.007906524293180393
-0.2861831586608334,0.4,0.770099434290201
0.17244353396923054,0.6,0.4242098652067105
0.6021908360844278,0.8,0.18732735072174972
-1.1372522436906949,0.2,3.789795955033073e-7
-0.3988922816363034,0.4,0.6049979813304998
0.39170407967412463,0.6,0.35724765687704224
0.39487688940718024,0.8,0.22015827323979179
-1.02476662066653,0.2,7.922266654255432e-6
-0.0984031617749678,0.4,0.9650690781929153
0.1727414667958674,0.6,0.4241492770824524
0.6750422283315085,0.8,0.1741929718861338
-0.1131008589299295,0.2,3.390919639189239
-0.30810897492158507,0.4,0.7393710053211764
0.08179717015194135,0.6,0.43800775842049255
0.05612471871093564,0.8,0.24806835639046715
-0.024799686167005706,0.2,3.9484018497198705
-0.11352588990459304,0.4,0.9554517149819765
0.1031369645814782,0.6,0.4356135226267738
1.0350896144435562,0.8,0.10767590782054773
-0.7709899239492112,0.2,0.0023594681333858236
-0.24611295928822371,0.4,0.8231787937155003
0.1737115672011811,0.6,0.4239513314551009
1.1515780527240902,0.8,0.08824567648946667
-0.1166771038381266,0.2,3.3562671427094095
-0.21201684231727613,0.4,0.8643582445507788
0.28732178880433923,0.6,0.3942050887531345
0.7938645683194938,0.8,0.15198854848693066
-0.25902538993083907,0.2,1.7199958162628375
-0.23852164669585654,0.4,0.8326974222142296
0.16072438252309013,0.6,0.42651653631983877
0.40583651531709114,0.8,0.2186540580989032
-0.20000459122767875,0.2,2.413253376522321
-0.1355820370565011,0.4,0.9391867595861667
0.22913695339743675,0.6,0.4110058738837412
0.3262355002905605,0.8,0.22883864386471048
-0.7086121777633847,0.2,0.007479112978774736
-0.1395381874860046,0.4,0.9359977274745951
0.3228806206792011,0.6,0.38250245665955374
0.11361541481212743,0.8,0.24618432108150284
